! Rej Type Stn UTC               RA          Dec       ResRA                  ResDec                 ResAT                  ResCT                  ResT                   SigRA                  SigDec                 Corr                   dRA                    dDec                   BiasRA                 BiasDec                   Mag    ResMag     Azimuth                Elevation              AzRes                  ElRes
  A   S    C51 2459901.789343  343.938763    5.654910  5.638107279918523E-03 -1.360339606629086E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.000000021954829E+00  1.000000021954829E+00  2.067951485981048E-25  0.000000000000000E+00  0.000000000000000E+00 -7.738650715479092E-02  1.025066551943062E-01                   -5.729577951308232E+91 -5.729577951308232E+91  0.000000000000000E+00  0.000000000000000E+00
  A   S    C51 2459901.724145  344.090622    5.726810  3.363055244827677E-01 -2.209044216707883E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.000000021926757E+00  1.000000021926757E+00 -2.067951486039100E-25  0.000000000000000E+00  0.000000000000000E+00 -7.738616086013292E-02  1.025055823948668E-01                   -5.729577951308232E+91 -5.729577951308232E+91  0.000000000000000E+00  0.000000000000000E+00
  A   S    C51 2459901.593878  344.393601    5.870072  2.665571119990775E-01 -2.389476900921317E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.000000021869752E+00  1.000000021869752E+00  4.135902972313968E-25  0.000000000000000E+00  0.000000000000000E+00 -7.738546895599296E-02  1.025034389186210E-01                   -5.729577951308232E+91 -5.729577951308232E+91  0.000000000000000E+00  0.000000000000000E+00
  A   C    G96 2459900.667783  346.535308    6.872589  3.982209513528214E-01  2.671253135730633E-01 -4.734728984519057E-01 -7.588987863612046E-02 -4.432598598587654E+00  5.093233383746656E-01  5.019955199824264E-01  1.696534709994408E-02 -9.700628925032397E-02 -4.471531307539012E-02  0.000000000000000E+00  0.000000000000000E+00     19.86G  0.04   2.188709911997344E+02  5.902390555746113E+01 -1.940181160959046E-01  4.385120635449846E-01
  A   C    G96 2459900.662595  346.547354    6.878050 -6.449791941455786E-02 -1.273419036067800E-01  1.118675771790667E-01  8.866559196830992E-02  1.047234034023053E+00  5.093257689565226E-01  5.019942976571130E-01  1.696233132959479E-02 -9.701905003288699E-02 -4.470158863384039E-02  0.000000000000000E+00  0.000000000000000E+00     19.90G  0.08   2.157161024116011E+02  5.999257050830110E+01 -7.292565261872691E-03 -1.425579198603226E-01
  A   C    G96 2459900.657436  346.559492    6.883589  3.794010802103757E-02 -1.235503147254113E-01  1.722307684761873E-02  1.280917549622036E-01  1.612257582438388E-01  5.093277987164839E-01  5.019930666556078E-01  1.695892125249748E-02 -9.702970522795133E-02 -4.468776254799103E-02  0.000000000000000E+00  0.000000000000000E+00     19.86G  0.04   2.124050256357434E+02  6.088363201994378E+01 -9.011985407662773E-02 -9.264202052311063E-02
  A   C    G96 2459900.652260  346.571625    6.889131 -2.196408641706806E-02 -1.692415096870972E-01  9.072557993750668E-02  1.445474968247715E-01  8.492684280231285E-01  5.093294583516632E-01  5.019918257271491E-01  1.695513911080623E-02 -9.703841662551613E-02 -4.467382067010806E-02  0.000000000000000E+00  0.000000000000000E+00     20.00G  0.18   2.089080049820612E+02  6.169808972086743E+01 -4.962885493885374E-02 -1.632852915934757E-01
  A   C    F52 2459894.718647  359.605183   12.583886 -2.842645953107201E-02  5.835672371848499E-02  4.558419170307679E-03 -6.475176923679410E-02  4.947235744240155E-02  5.072516749972852E-01  5.011843202887937E-01  1.157580786390256E-02 -8.546476806530444E-02 -3.443381617313122E-02  0.000000000000000E+00  0.000000000000000E+00     20.08w  0.24   1.028357537387108E+02  6.288356507790646E+01 -4.447115760014705E-02  4.728516623995017E-02
  A   C    F52 2459894.712249  359.618679   12.589214  1.245559094408946E-01  1.970242606302492E-01 -1.891524535437754E-01 -1.362133736896441E-01 -2.054189792641762E+00  5.072427556013859E-01  5.011824238024376E-01  1.155960495273721E-02 -8.541181365879458E-02 -3.440620192470416E-02  0.000000000000000E+00  0.000000000000000E+00     20.07w  0.23   1.011603175146191E+02  6.075981781616166E+01 -2.275851195624883E-01 -5.037605787858757E-02
  A   C    F52 2459894.705917  359.632058   12.594453  3.837827314150173E-01  2.270376216566891E-01 -4.408146479724608E-01 -6.721393243080398E-02 -4.790418350506296E+00  5.072334757146131E-01  5.011805716401012E-01  1.154333556623054E-02 -8.535668513556510E-02 -3.437921176094305E-02  0.000000000000000E+00  0.000000000000000E+00     20.19w  0.35   9.967191506187127E+01  5.864635524673513E+01 -3.398179523410443E-01 -2.887196319046244E-01
  A   C    F52 2459885.808749   15.590542   18.195442 -1.736875815992154E-01  6.173373489515203E-02  1.487595733938414E-01 -1.088532009155970E-01  2.325480415798733E+00  5.037430260801430E-01  5.003349803669457E-01  4.451630675420563E-03 -6.129448237125441E-02 -1.830491255298138E-02  0.000000000000000E+00  0.000000000000000E+00     19.62i -0.14   9.408439600199901E+01  7.152971018762230E+01 -2.872433591690076E-02  1.820805935625212E-01
  A   C    F52 2459885.796067   15.610267   18.200903  1.138842749452998E-01 -3.213114724612187E-01 -1.733861635951324E-02  3.404556693576284E-01 -2.714403705976909E-01  5.037332278107017E-01  5.003329561398472E-01  4.432424496314278E-03 -6.121390414803926E-02 -1.824950026974282E-02  0.000000000000000E+00  0.000000000000000E+00     19.54i -0.23   9.185060227264429E+01  6.723579086089224E+01  2.967847762769211E-01 -1.677184753854973E-01
  A   C    F52 2459885.783418   15.629700   18.206533 -3.305332763451052E-01  1.771703073423876E-02  3.117406768794638E-01 -1.112829291859328E-01  4.888097441613555E+00  5.037224050985346E-01  5.003309841629527E-01  4.412951989070529E-03 -6.112477954448631E-02 -1.819535626413433E-02  0.000000000000000E+00  0.000000000000000E+00     19.78i  0.01   9.006111221144768E+01  6.294816739170851E+01  3.865009930762360E-02  3.287435319108238E-01
  A   C    703 2459882.735715   19.942725   19.393731 -1.326058370429512E+00  6.908722372298849E-02  1.264022948197390E+00 -4.067552491342915E-01  2.296870581339742E+01  2.000707252831878E+00  2.000049772312285E+00  1.875579702812879E-04 -5.319297219260530E-02 -1.410930483840890E-02  0.000000000000000E+00  0.000000000000000E+00     20.03G  0.13   1.503471768759424E+02  7.541116893007468E+01  1.157667179472127E+00  6.503926105390136E-01
  A   C    703 2459882.730447   19.949942   19.395589 -1.045846532263021E+00  3.364781481973057E-01  9.247857904588659E-01 -5.931136105555531E-01  1.681187626653606E+01  2.000706725975533E+00  2.000049625071228E+00  1.872105932463546E-04 -5.317315230385321E-02 -1.408841757446812E-02  0.000000000000000E+00  0.000000000000000E+00     19.65G -0.25   1.442656242338674E+02  7.454150490414051E+01  7.147278009093938E-01  8.343720296539096E-01
  A   C    703 2459882.725174   19.957246   19.397331 -4.824603790797823E-01  1.872276591350382E-01  4.184969907008850E-01 -3.044379780863364E-01  7.611530784247734E+00  2.000706159473811E+00  2.000049479242090E+00  1.868604087655347E-04 -5.315183274581937E-02 -1.406770003746601E-02  0.000000000000000E+00  0.000000000000000E+00     19.51G -0.39   1.388196723818148E+02  7.353897864135696E+01  2.788992790829598E-01  4.359327997003517E-01
  A   C    703 2459882.719900   19.964533   19.398989  2.941934608184917E-02 -2.538195833949943E-01  3.643765725859083E-02  2.529074454661182E-01  6.630479739775162E-01  2.000705556609471E+00  2.000049334975273E+00  1.865081590044119E-04 -5.312913533465082E-02 -1.404717439288777E-02  0.000000000000000E+00  0.000000000000000E+00     19.81G -0.09   1.339735660166262E+02  7.242699061721646E+01  1.412705509938076E-01 -2.129143261048249E-01
  A   C    K88 2459880.437590   22.823708   20.097583 -3.526358181405238E-01  1.837507202863337E-01  2.992282160416559E-01 -2.618755852803219E-01  6.139544937879391E+00  1.001120750120678E+00  1.000066325570323E+00  5.447648519302003E-04 -4.735756929076969E-02 -1.151688268013169E-02  0.000000000000000E+00  0.000000000000000E+00     19.2 G -0.78   2.007755863487843E+02  6.101199045305924E+01  3.876043951725167E-01  8.876474685551955E-02
  A   C    K88 2459880.435180   22.826792   20.098111  2.028775275298942E-01 -3.156713998405948E-01 -1.225850204231650E-01  3.546556592271098E-01 -2.515447754524117E+00  1.001120594116069E+00  1.000066239704671E+00  5.443742758008806E-04 -4.735427132266040E-02 -1.150942423538996E-02  0.000000000000000E+00  0.000000000000000E+00     19.6 G -0.38   1.991310401352989E+02  6.121218500154576E+01 -2.709003705762028E-01 -2.596549885442831E-01
  A   C    K88 2459880.432780   22.829542   20.098917 -3.269570607527063E-01  1.964309094960163E-01  2.713527879329599E-01 -2.680553790963560E-01  5.568726010683191E+00  1.001120443778398E+00  1.000066151462246E+00  5.439751181261205E-04 -4.735109293866517E-02 -1.150175429818831E-02  0.000000000000000E+00  0.000000000000000E+00     19.5 G -0.48   1.974760847966478E+02  6.139590554972761E+01  3.613713608718520E-01  1.220522892993378E-01
  A   C    G96 2459877.756997   25.808296   20.748089 -3.133033434314687E-01 -3.999017763459849E-02  3.148419356330247E-01 -2.515461944522108E-02  7.407512412049077E+00  5.017274645804276E-01  5.000760847613918E-01  1.446096188941092E-03 -4.159848658082456E-02 -8.722151213626768E-03  0.000000000000000E+00  0.000000000000000E+00     19.73G -0.40   1.377030762323479E+02  7.496126875494832E+01  2.729420256055239E-01  1.589366224978294E-01
  A   C    G96 2459877.751740   25.813933   20.749200 -2.399633022363551E-01 -1.396703512002671E-03  2.351579809707078E-01 -4.780231361196831E-02  5.535608793709629E+00  5.017258994702510E-01  5.000757773498711E-01  1.442521436796235E-03 -4.157960527674359E-02 -8.704508476369480E-03  0.000000000000000E+00  0.000000000000000E+00     19.81G -0.32   1.326008476464447E+02  7.382858079563378E+01  1.800303357550679E-01  1.586613229770741E-01
  A   C    G96 2459877.746469   25.819667   20.750289  1.143893637458274E-01 -4.533615702879626E-02 -1.026935843451425E-01  6.778142375800321E-02 -2.418734167724225E+00  5.017242245835321E-01  5.000754715801897E-01  1.438913166850617E-03 -4.155939020152424E-02 -8.686924434186533E-03  0.000000000000000E+00  0.000000000000000E+00     19.76G -0.37   1.281158457113652E+02  7.260147274984882E+01 -4.816100885188358E-02 -1.132290196845889E-01
  A   C    G96 2459877.741198   25.825292   20.751400  1.133326684430255E-01 -1.297371594751443E-03 -1.106770272540885E-01  2.442483464978583E-02 -2.608267731720829E+00  5.017224608875045E-01  5.000751684106118E-01  1.435289474076877E-03 -4.153809267683168E-02 -8.669454718574828E-03  0.000000000000000E+00  0.000000000000000E+00     19.83G -0.30   1.241737524310045E+02  7.130123696817779E+01 -7.426434858908219E-02 -8.561999438295921E-02
  A   C    F52 2459870.053097   32.397333   21.844803  2.072459531492222E-01  1.110425256165241E-01 -2.204952698939791E-01 -8.162820313107058E-02 -7.967166984913058E+00  3.012500468178060E-01  3.000239349807205E-01  1.149103369393052E-03 -2.741497793034337E-02 -3.788386002842206E-03  0.000000000000000E+00  0.000000000000000E+00     20.57w -0.43   2.788186439486106E+02  5.636170113507439E+01  9.330691820097656E-02  2.158127582139102E-01
  A   C    F52 2459870.039591   32.406896   21.846050  1.241697302040491E-01  1.937861024891221E-01 -1.492957171252538E-01 -1.751626794295151E-01 -5.390294924571696E+00  3.012524534324227E-01  3.000235155232632E-01  1.140073587849749E-03 -2.744141054961651E-02 -3.755020750457176E-03  0.000000000000000E+00  0.000000000000000E+00     20.57w -0.43   2.782020915430844E+02  6.088103275330326E+01  1.858423748202621E-01  1.357710835863179E-01
  A   C    F52 2459870.012557   32.426071   21.848378 -2.034237460875752E-03 -1.269840365285179E-01  1.889356732913981E-02  1.255870883837286E-01  6.815581230244384E-01  3.012555333898459E-01  3.000226399519677E-01  1.120001825298423E-03 -2.747520200711021E-02 -3.684401047523448E-03  0.000000000000000E+00  0.000000000000000E+00     20.89w -0.12   2.774744478590851E+02  6.994361179987331E+01 -1.269613791644866E-01 -3.145132082087095E-03
  A   C    G96 2459869.855077   32.534717   21.861000  2.927477000346381E-01  2.031009334816351E-01 -3.164539629859953E-01 -1.637317756794338E-01 -1.154145848251054E+01  5.007388046055605E-01  5.000124640408867E-01  3.832615000840405E-04 -2.719082277941769E-02 -3.529107798720568E-03  0.000000000000000E+00  0.000000000000000E+00     20.29G -0.61   2.227981119635488E+02  7.626435219264276E+01 -1.049437489428606E-01  3.404967174800709E-01
  A   C    G96 2459869.849925   32.538283   21.861361  9.560753475640565E-02 -6.705944042112155E-02 -8.621756760840833E-02  7.876738085959697E-02 -3.145030327868017E+00  5.007386250813493E-01  5.000123706564197E-01  3.817757359792645E-04 -2.718751655668991E-02 -3.515852330945545E-03  0.000000000000000E+00  0.000000000000000E+00     20.31G -0.59   2.166538916490154E+02  7.727072061464747E+01 -1.166938334031605E-01 -4.507604408740415E-03
  A   C    G96 2459869.844777   32.541883   21.861850  2.091465324393926E-02  1.299451067609954E-01 -3.734865086105232E-02 -1.262070987318064E-01 -1.362694572732977E+00  5.007383926232355E-01  5.000122763469070E-01  3.802569311609410E-04 -2.718323486276763E-02 -3.502414641129774E-03  0.000000000000000E+00  0.000000000000000E+00     20.40G -0.50   2.096175929107380E+02  7.813130195214221E+01  3.960377089785234E-02  1.255177072056088E-01
  A   C    F51 2457584.046070  320.089368  -13.356251 -1.343878230357618E-01 -8.938847400042228E-03  1.319199363212475E-01 -2.714996084952038E-02  2.875174965801869E+00  2.048318572120292E-01  2.003724686136728E-01  1.315889185721688E-02 -4.422758443942717E-02 -1.221129291904925E-02 -5.093703877063241E-03  1.143614259805852E-01     21.0 w -0.12   2.014569523584077E+02  5.374007540549695E+01  1.226091632244404E-01 -5.574031814284951E-02
  A   C    F51 2457584.021340  320.116385  -13.349015 -1.860929925738047E-02 -8.649492789163754E-02  4.101479959628723E-02  7.839301489231497E-02  8.928537698391379E-01  2.048412638353526E-01  2.003753042873574E-01  1.322114808281344E-02 -4.427112895598784E-02 -1.225773460408550E-02 -5.093666638184682E-03  1.143610149987773E-01     21.0 w -0.12   1.867464953005200E+02  5.580143368868827E+01  8.635396208453532E-03 -8.805173764435795E-02
